Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2022-06-26,You Only Live Once,1937,52758,You Only Live Once,tt0029808,en,"Based partially on the story of Bonnie and Clyde, Eddie Taylor is an ex-convict who cannot get a break after being released from prison. When he is framed for murder, Taylor is forced to flee with his wife Joan Graham and baby. While escaping prison after being sentenced to death, Taylor becomes a real murderer, condemning himself and Joan to a life of crime and death on the road.",6.974,575.0,"Crime, Drama, Romance",,1937-01-23,0.0,86.0,en,7.249,131.0,"United Artists, Walter Wanger Productions",US,English,1
2022-06-26,Violent Summer,1959,88395,Estate violenta,tt0052786,it,"Summer, 1943: wealthy youth in the Riccione district of Rimini play while the war gets closer. Carlo Caremoli, a young man who follows the crowd, has found ways to avoid military service. Then, on the beach, he meets Roberta, a war widow with a child. Roberta's mother warns Roberta to avoid Carlo, but to her, he seems attentive and to her daughter he is kind. Romance develops. Within a few weeks, Roberta is risking everything. Can there be a resolution between passion, on the one hand, and war, duty, and social expectation on the other?",6.238,0.0,"Drama, Romance, War",,1959-11-13,0.0,94.0,it,7.151,53.0,"Titanus, Société Générale de Cinématographie (S.G.C.)","IT, FR",Italian,1
2022-07-11,The Secret Life of Pets,2016,328111,The Secret Life of Pets,tt2709768,en,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",18.449,75000000.0,"Adventure, Comedy, Animation, Family",http://www.thesecretlifeofpets.com/,2016-06-18,875457937.0,86.0,en,6.254,7343.0,"Universal Pictures, dentsu, Fuji Television Network, Illumination","JP, US",English,1
2022-07-18,The Black Phone,2021,756999,The Black Phone,tt7144666,en,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",443.232,17000000.0,"Horror, Thriller",https://www.theblackphonemovie.com/,2022-06-22,161000000.0,103.0,"en, de",7.863,3039.0,"Universal Pictures, Blumhouse Productions, Crooked Highway",US,"English, German",1
2022-07-25,A Dog's Purpose,2017,381289,A Dog's Purpose,tt1753383,en,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,42.076,22000000.0,"Adventure, Comedy, Fantasy, Family, Drama",https://www.uphe.com/movies/a-dogs-purpose,2017-01-19,205035819.0,100.0,en,7.595,2821.0,"DreamWorks Pictures, Amblin Entertainment, Pariah Entertainment Group, Reliance Entertainment, Walden Media, Amblin Partners","IN, US",English,1
2022-08-06,Cabin Fever,2002,11547,Cabin Fever,tt0303816,en,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.",15.874,1500000.0,Horror,,2003-08-15,30553395.0,93.0,en,5.675,1059.0,"Tonic Films, Down Home Entertainment, Cabin Pictures, Black Sky Entertainment, Deer Path Films",US,English,1
2022-08-09,Minions: The Rise of Gru,2022,438148,Minions: The Rise of Gru,tt5113044,en,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",696.895,85000000.0,"Animation, Family",https://www.minionsmovie.com/,2022-06-29,936000000.0,87.0,en,7.536,2290.0,"Universal Pictures, Illumination",US,English,1
2022-08-29,When Harry Met Sally...,1989,639,When Harry Met Sally...,tt0098635,en,"During their travel from Chicago to New York, Harry and Sally debate whether or not sex ruins a friendship between a man and a woman. Eleven years later, and they're still no closer to finding the answer.",19.731,16000000.0,"Comedy, Romance, Drama",,1989-01-12,92823546.0,96.0,en,7.4,3346.0,"Castle Rock Entertainment, Nelson Entertainment",US,English,1
2022-09-08,From Beyond,1986,14510,From Beyond,tt0091083,en,"A group of scientists have developed the Resonator, a machine which allows whoever is within range to see beyond normal perceptible reality. But when the experiment succeeds, they are immediately attacked by terrible life forms.",11.022,4500000.0,"Horror, Science Fiction",,1986-10-24,1261000.0,85.0,en,6.561,416.0,"Empire Pictures, Taryn Prov",US,English,1
2022-09-19,Band of Outsiders,1964,8073,Bande à part,tt0057869,fr,"Cinephile slackers Franz and Arthur spend their days mimicking the antiheroes of Hollywood noirs and Westerns while pursuing the lovely Odile. The misfit trio upends convention at every turn, be it through choreographed dances in cafés or frolicsome romps through the Louvre. Eventually, their romantic view of outlaws pushes them to plan their own heist, but their inexperience may send them out in a blaze of glory -- which could be just what they want.",8.014,120000.0,"Crime, Drama, Romance",,1964-08-05,182857.0,97.0,"en, fr",7.585,449.0,"Orsay Films, Anouchka Films, Columbia Films",FR,"English, French",1
2022-09-20,Atman,1975,174838,アートマン,tt1095169,ja,"ĀTMAN is a visual tour-de-force based on the idea of the subject at the centre of the circle created by camera positions (480 such positions). Shooting frame-by-frame the filmmaker set up an increasingly rapid circular motion. ĀTMAN is an early Buddhist deity often connected with destruction; the Japanese aspect is stressed by the devil mask of Hangan, from the Noh, and by using both Noh music and the general principle of acceleration often associated with Noh drama.",1.601,0.0,"Horror, Animation",,1975-07-01,0.0,12.0,xx,6.6,21.0,Matsumoto Production Company,JP,No Language,1
2022-09-20,Speak No Evil,2022,833339,Speak No Evil,tt14253846,da,A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,28.511,0.0,"Drama, Horror, Thriller",https://trustnordisk.com/movie/speak-no-evil,2022-03-17,0.0,97.0,"da, nl, en",6.632,121.0,"Det Danske Filminstitut, FilmFyn, Profile Pictures, OAK Motion Pictures, Netherlands Film Production Incentive","DK, NL","Danish, Dutch, English",1
2022-09-25,Awakening of the Beast,1970,91378,O Despertar da Besta,tt0062690,pt,"Psychiatrist experiments LSD on 4 volunteers, to investigate Coffin Joe's influence over them. Each patient presents a different reaction, involving sex, perversion and sadism.",2.586,0.0,"Horror, Drama",,1970-01-01,0.0,93.0,pt,5.375,20.0,"Fantoma Films, Screen Media Ventures, Anchor Bay Entertainment, Umbrella Entertainment, Ovni Indústria Cinematográfica, Fotocena Filmes, Something Weird Video",BR,Portuguese,1
2022-09-25,The Red Light Bandit,1968,186738,O Bandido da Luz Vermelha,tt0144782,pt,"Born and raised in the misery of Brazilian slums, Jorge becomes a luxury house burglar in São Paulo and gets nicknamed ""The Red Light Bandit"" by the sensationalist press. In addition to wearing a red flashlight, he talks to his hostages in an irreverent tone and makes bold breakthroughs to later spend the money extravagantly. His world is the decadent neighbourhood of Boca do Lixo.",2.268,0.0,"Crime, Thriller",,1968-12-02,0.0,92.0,pt,7.554,37.0,Urano Filmes,BR,Portuguese,1
2022-09-27,Bodies Bodies Bodies,2022,520023,Bodies Bodies Bodies,tt8110652,en,"In an isolated family mansion, a group of rich 20-somethings decides to play Bodies Bodies Bodies, a game where one of them is secretly a ""killer"" while the rest tries to ""escape"". Things take a turn for the worse when real bodies start turning up, setting off a paranoid and dangerous chain of events.",32.127,0.0,"Comedy, Horror, Mystery",https://a24films.com/films/bodies-bodies-bodies,2022-08-05,10000000.0,94.0,"en, de",6.527,279.0,"A24, 2AM",US,"English, German",1
2022-09-27,The Others,2001,1933,The Others,tt0230600,en,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",33.248,17000000.0,"Horror, Mystery, Thriller",,2001-08-02,209947037.0,101.0,en,7.618,5444.0,"Cruise/Wagner Productions, Canal+, Sogecine, StudioCanal, Las Producciones del Escorpion, Dimension Films","FR, ES, US",English,1
2022-09-28,Bullet Train,2022,718930,Bullet Train,tt12593682,en,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",1024.814,90000000.0,"Action, Comedy, Thriller",https://www.bullettrainmovie.com,2022-07-03,239260044.0,127.0,"ja, en, ru, es",7.51,2247.0,"Columbia Pictures, 87North Productions",US,"Japanese, English, Russian, Spanish",1
2022-09-29,"Hail, Sarajevo",1993,174473,"Je vous salue, Sarajevo",tt0830211,fr,A short two-minute rumination on the once volatile situation during the period of the Bosnian War presented in the form of a photo-montage with accompanying text.,2.434,0.0,War,,1993-04-13,0.0,2.0,fr,6.659,44.0,Périphéria,FR,French,1
2022-09-29,"Sem Essa, Aranha",1970,186735,"Sem Essa, Aranha",tt0260354,pt,"Spider, a banker, lives with three women. This tycoon is a caricature of Brazil's bourgeoisie, his trajectory is the starting point for an essay on the mental underdevelopment of Brazilian elites, in which black humor sets the tone for sharp criticism.",1.4,0.0,Comedy,,1970-04-09,0.0,92.0,"en, pt",5.4,9.0,Belair Filmes,BR,"English, Portuguese",1
2022-09-29,Taris,1931,49836,"Taris, roi de l'eau",tt0022462,fr,"Short documentary directed by Jean Vigo about the French swimmer Jean Taris. The film is notable for the many innovative techniques that Vigo uses, including close ups and freeze frames of the swimmer's body.",3.954,0.0,Documentary,,1931-01-01,0.0,9.0,fr,6.305,64.0,,FR,French,1
2022-10-05,The Haunted House,1921,51359,The Haunted House,tt0012255,en,"Buster Keaton is a bank teller who becomes involved with a hold-up, counterfeiters, and a theatrical troupe posing as spooks in a haunted house.",4.562,0.0,"Comedy, Horror",,1921-02-21,0.0,23.0,xx,6.648,88.0,Joseph M. Schenck Productions,US,No Language,1
2022-10-07,Neighbors,1920,51358,Neighbors,tt0011508,en,The Romeo and Juliet story played out in a tenement neighborhood with Buster and Virginia's families hating each other over the fence separating their buildings.,4.141,0.0,"Comedy, Romance",,1920-12-12,0.0,18.0,xx,7.155,97.0,"Joseph M. Schenck Productions, Metro Pictures Corporation",US,No Language,1
2022-10-12,The Love Witch,2016,374052,The Love Witch,tt3908142,en,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.",14.705,0.0,"Fantasy, Romance, Horror, Comedy",http://www.lifeofastar.com,2016-11-11,228894.0,121.0,en,6.325,385.0,"Oscilloscope, Anna Biller Productions",US,English,1
2022-10-20,House,1977,8469,Animal House,tt0077975,en,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",14.234,2700000.0,Comedy,http://www.animalhouse.com/,1978-07-27,141000000.0,109.0,en,7.04,1263.0,"Universal Pictures, Oregon Film Factory, Stage III Productions",US,English,1
2022-10-23,Gremlins,1984,927,Gremlins,tt0087363,en,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",29.418,11000000.0,"Fantasy, Horror, Comedy",,1984-06-07,153083102.0,106.0,"en, es",7.083,5443.0,"Amblin Entertainment, Warner Bros. Pictures",US,"English, Spanish",1
2022-10-23,The Haunted House,1929,77022,The Haunted House,tt0019968,en,Mickey seeks shelter from a storm in a house that turns out to be haunted. The skeletons command him to play the organ; they dance and play along.,3.863,0.0,"Animation, Comedy, Family, Horror, Music",,1929-12-02,0.0,7.0,en,6.723,65.0,Walt Disney Pictures,US,English,1
2022-10-24,Paranormal Activity,2007,23827,Paranormal Activity,tt1179904,en,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",53.728,215000.0,"Horror, Mystery",http://www.paranormalactivity-movie.com/,2007-09-14,194183034.0,85.0,en,5.992,4346.0,"Blumhouse Productions, Solana Films",US,English,1
2022-10-24,Sleepaway Camp,1983,13567,Sleepaway Camp,tt0086320,en,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",10.468,350000.0,Horror,http://www.sleepawaycampmovies.com/,1983-11-18,11000000.0,85.0,en,6.328,511.0,"American Eagle, U.S. Films",US,English,1
2022-10-28,Black Christmas,1974,16938,Black Christmas,tt0071222,en,"During their Christmas break, a group of sorority girls are stalked by a stranger who leaves them threatening phone calls.",10.321,620000.0,"Horror, Mystery, Thriller",,1974-10-11,4053000.0,98.0,en,6.975,568.0,"Film Funding Ltd. of Canada, Canadian Film Development Corporation (CFDC), Vision IV, Famous Players, August Films",CA,English,1
